chunk_id,source_document_id,chunk_type,content,char_count,metadata.persona,metadata.time_period,metadata.poem_title,metadata.poem_type,metadata.language,metadata.has_allusions,metadata.has_annotations,metadata.allusion_count,metadata.annotation_count
dufu_chunk_3109,dufu_31478,poem_content,"Poem Title: 白馬

Poem Text:
白馬東北來，
空鞍貫雙箭。
可憐馬上郎，
意氣今誰見。
近時主將戳，
中夜商於戰。
喪亂死多門，
嗚呼淚如霰。

Creation Date: 770年
Location: CN430423
Poem Type: 古風",136,Du Fu (杜甫),770年,白馬,古風,Classical Chinese,False,True,,
dufu_chunk_3110,dufu_31478,annotations_context,"Poem: 白馬

Scholarly Annotations:
  一作傷",38,Du Fu (杜甫),770年,白馬,古風,Classical Chinese,,,,1.0
dufu_chunk_3111,dufu_31481,poem_content,"Poem Title: 白鳧行

Poem Text:
君不見黃鵠高於五尺童，
化爲白鳧似老翁。
故畦遺穗已蕩盡，
天寒歲暮波濤中。
鱗介腥羶素不食，
終日忍飢西復東。
魯門鶢鶋亦蹭蹬，
聞道如今猶避風。

Creation Date: 769年
Location: CN430121
Poem Type: 古風",156,Du Fu (杜甫),769年,白鳧行,古風,Classical Chinese,True,True,,
dufu_chunk_3112,dufu_31481,allusions_context,"Poem: 白鳧行

Literary Allusions and References:
  鶢鶋",50,Du Fu (杜甫),769年,白鳧行,古風,Classical Chinese,,,1.0,
dufu_chunk_3113,dufu_31481,annotations_context,"Poem: 白鳧行

Scholarly Annotations:
  一作象
  一作日
  一作于",51,Du Fu (杜甫),769年,白鳧行,古風,Classical Chinese,,,,3.0
dufu_chunk_3114,dufu_31526,poem_content,"Poem Title: 朱鳳行

Poem Text:
君不見瀟湘之山衡山高，
山巔朱鳳聲嗷嗷。
側身長顧求其羣，
翅垂口噤心甚勞。
下愍百鳥在羅網，
黃雀最小猶難逃。
願分竹實及螻蟻，
盡使鴟梟相怒號。

Creation Date: 769年
Location: CN430121
Poem Type: 古風",156,Du Fu (杜甫),769年,朱鳳行,古風,Classical Chinese,False,True,,
dufu_chunk_3115,dufu_31526,annotations_context,"Poem: 朱鳳行

Scholarly Annotations:
  一作巖
  一作鳴
  一作曹
  一作勞勞
  一作忍",64,Du Fu (杜甫),769年,朱鳳行,古風,Classical Chinese,,,,5.0
dufu_chunk_3116,dufu_31755,poem_content,"Poem Title: 惜別行送向卿進奉端午御衣之上都

Poem Text:
肅宗昔在靈武城，
指揮猛將收咸京。
向公泣血灑行殿，
佐佑卿相乾坤平。
逆胡冥寞隨煙燼，
卿家兄弟功名震。
麒麟圖畫鴻雁行，
紫極出入黃金印。
尚書勳業超千古，
雄鎮荆州繼吾祖。
裁縫雲霧成御衣，
拜跪題封向端午。
向卿將命寸心赤，
青山落日江潮白。
卿到朝廷說老翁，
漂零已是滄浪客。

Creation Date: 768年
Location: CN421024
Poem Type: 古風",237,Du Fu (杜甫),768年,惜別行送向卿進奉端午御衣之上都,古風,Classical Chinese,True,True,,
dufu_chunk_3117,dufu_31755,allusions_context,"Poem: 惜別行送向卿進奉端午御衣之上都

Literary Allusions and References:
  滄浪
  雁行",67,Du Fu (杜甫),768年,惜別行送向卿進奉端午御衣之上都,古風,Classical Chinese,,,2.0,
dufu_chunk_3118,dufu_31755,annotations_context,"Poem: 惜別行送向卿進奉端午御衣之上都

Scholarly Annotations:
  一作閣
  一作賀
  廣德元年，衛伯玉拜江陵尹，尋加檢校工部尚書，此云鎮荆州，謂伯玉也。繼吾祖者，杜預昔以鎮南大將軍都督荆州諸軍事。向卿者，尚書將命之人也",126,Du Fu (杜甫),768年,惜別行送向卿進奉端午御衣之上都,古風,Classical Chinese,,,,3.0
dufu_chunk_3119,dufu_31837,poem_content,"Poem Title: 醉歌行贈公安顏少府請顧八題壁

Poem Text:
神仙中人不易得，
顏氏之子才孤標。
天馬長鳴待駕馭，
秋鷹整翮當雲霄。
君不見東吳顧文學，
君不見西漢杜陵老。
詩家筆勢君不嫌，
詞翰升堂爲君埽。
是日霜風凍七澤，
烏蠻落照銜赤壁。
酒酣耳熱忘頭白，
感君意氣無所惜，
一爲歌行歌主客。

Creation Date: 768年
Location: CN421022
Poem Type: 古風",211,Du Fu (杜甫),768年,醉歌行贈公安顏少府請顧八題壁,古風,Classical Chinese,True,True,,
dufu_chunk_3120,dufu_31837,allusions_context,"Poem: 醉歌行贈公安顏少府請顧八題壁

Literary Allusions and References:
  神仙中人
  顏氏公子",70,Du Fu (杜甫),768年,醉歌行贈公安顏少府請顧八題壁,古風,Classical Chinese,,,2.0,
dufu_chunk_3121,dufu_31837,annotations_context,"Poem: 醉歌行贈公安顏少府請顧八題壁

Scholarly Annotations:
  一作贈公安縣顏十少府
  一作醉歌行，歌主客",69,Du Fu (杜甫),768年,醉歌行贈公安顏少府請顧八題壁,古風,Classical Chinese,,,,2.0
dufu_chunk_3122,dufu_31601,poem_content,"Poem Title: 夜聞觱篥

Poem Text:
夜聞觱篥滄江上，
衰年側耳情所嚮。
鄰舟一聽多感傷，
塞曲三更歘悲壯。
積雪飛霜此夜寒，
孤燈急管復風湍。
君知天地干戈滿，
不見江湖行路難。

Creation Date: 768年
Location: CN421081
Poem Type: 古風",154,Du Fu (杜甫),768年,夜聞觱篥,古風,Classical Chinese,False,True,,
dufu_chunk_3123,dufu_31601,annotations_context,"Poem: 夜聞觱篥

Scholarly Annotations:
  一作奔
  一作下
  一作湘",52,Du Fu (杜甫),768年,夜聞觱篥,古風,Classical Chinese,,,,3.0
dufu_chunk_3124,dufu_31467,poem_content,"Poem Title: 發劉郎浦

Poem Text:
挂帆早發劉郎浦，
疾風颯颯昏亭午。
舟中無日不沙塵，
岸上空村盡豺虎。
十日北風風未回，
客行歲晚晚相催。
白頭厭伴漁人宿，
黃帽青鞋歸去來。

Creation Date: 768年
Location: CN421081
Poem Type: 古風",154,Du Fu (杜甫),768年,發劉郎浦,古風,Classical Chinese,False,True,,
dufu_chunk_3125,dufu_31467,annotations_context,"Poem: 發劉郎浦

Scholarly Annotations:
  浦在石首縣，昭烈納吳女處。
  一作尤",56,Du Fu (杜甫),768年,發劉郎浦,古風,Classical Chinese,,,,2.0
dufu_chunk_3126,dufu_31558,poem_content,"Poem Title: 別董頲

Poem Text:
窮冬急風水，
逆浪開帆難。
士子甘旨闕，
不知道里寒。
有求彼樂土，
南適小長安。
到我舟檝去，
覺君衣裳單。
素聞趙公節，
兼盡賓主歡。
已結門廬望，
無令霜雪殘。
老夫纜亦解，
脫粟朝未餐。
飄蕩兵甲際，
幾時懷抱寬。
漢陽頗寧靜，
峴首試考槃。
當念著白帽，
采薇青雲端。

Creation Date: 768年
Location: CN421081
Poem Type: 古風",221,Du Fu (杜甫),768年,別董頲,古風,Classical Chinese,True,True,,
dufu_chunk_3127,dufu_31558,allusions_context,"Poem: 別董頲

Literary Allusions and References:
  倚堂門
  樂土",56,Du Fu (杜甫),768年,別董頲,古風,Classical Chinese,,,2.0,
dufu_chunk_3128,dufu_31558,annotations_context,"Poem: 別董頲

Scholarly Annotations:
  地在南陽縣
  一作別
  鄧州守
  一作閭
  一作皂褐",66,Du Fu (杜甫),768年,別董頲,古風,Classical Chinese,,,,5.0
dufu_chunk_3129,dufu_31694,poem_content,"Poem Title: 送重表姪王砅評事使南海

Poem Text:
我之曾祖姑，
爾之高祖母。
爾祖未顯時，
歸爲尚書婦。
隋朝大業末，
房杜俱交友。
長者來在門，
荒年自餬口。
家貧無供給，
客位但箕帚。
俄頃羞頗珍，
寂寥人散後。
入怪鬢髮空，
吁嗟爲之久。
自陳剪髻鬟，
鬻市充杯酒。
上云天下亂，
宜與英俊厚。
向竊窺數公，
經綸亦俱有。
次問最少年，
虯髯十八九。
子等成大名，
皆因此人手。
下云風雲合，
龍虎一吟吼。
願展丈夫雄，
得辭兒女醜。
秦王時在坐，
真氣驚戶牖。
及乎貞觀初，
尚書踐台斗。
夫人常肩輿，
上殿稱萬壽。
六宮師柔順，
法則化妃后。
至尊均嫂叔，
盛事垂不朽。
鳳雛無凡毛，
五色非爾曹。
往者胡作逆，
乾坤沸嗷嗷。
吾客左馮翊，
爾家同遁逃。
爭奪至徒步，
塊獨委蓬蒿。
逗留熱爾腸，
十里却呼號。
自下所騎馬，
右持腰間刀。
左牽紫遊韁，
飛走使我高。
苟活到今日，
寸心銘佩牢。
亂離又聚散，
宿昔恨滔滔。
水花笑白首，
春草隨青袍。
廷評近要津，
節制收英髦。
北驅漢陽傳，
南泛上瀧舠。
家聲肯墜地，
利器當秋毫。
番禺親賢領，
籌運神功操。
大夫出盧宋，
寶貝休脂膏。
洞主降接武，
海胡舶千艘。
我欲就丹砂，
跋涉覺身勞。
安能陷糞土，
有志乘鯨鼇。
或驂鸞騰天，
聊作鶴鳴臯。

Creation Date: 770年
Location: CN430121
Poem Type: 古風",621,Du Fu (杜甫),770年,送重表姪王砅評事使南海,古風,Classical Chinese,True,True,,
dufu_chunk_3130,dufu_31694,allusions_context,"Poem: 送重表姪王砅評事使南海

Literary Allusions and References:
  得鳳
  剪髻",63,Du Fu (杜甫),770年,送重表姪王砅評事使南海,古風,Classical Chinese,,,2.0,
dufu_chunk_3131,dufu_31694,annotations_context,"Poem: 送重表姪王砅評事使南海

Scholarly Annotations:
  一作殊。砅，力制切，履石渡水也。今作厲
  一作老
  王圭也
  史載王珪微時，與房、杜游，其母窺見大驚，敕具酒食盡歡，曰：“二客公輔器，子必與之偕貴。”
  一作頗羞珍
  一作酤
  一作在
  一作宗
  一作不",154,Du Fu (杜甫),770年,送重表姪王砅評事使南海,古風,Classical Chinese,,,,9.0
dufu_chunk_3132,dufu_31596,poem_content,"Poem Title: 詠懷二首

Poem Text:
人生貴是男，
丈夫重天機。
未達善一身，
得志行所爲。
嗟余竟轗軻，
將老逢艱危。
胡雛逼神器，
逆節同所歸。
河雒化爲血，
公侯草間啼。
西京復陷沒，
翠蓋蒙塵飛。
萬姓悲赤子，
兩宮棄紫微。
倏忽向二紀，
奸雄多是非。
本朝再樹立，
未及貞觀時。
日給在軍儲，
上官督有司。
高賢迫形勢，
豈暇相扶持。
疲苶苟懷策，
棲屑無所施。
先王實罪己，
愁痛正爲茲。
歲月不我與，
蹉跎病於斯。
夜看豐城氣，
回首蛟龍池。
齒髮已自料，
意深陳苦詞。

Creation Date: 769年
Location: CN4303
Poem Type: 古風",304,Du Fu (杜甫),769年,詠懷二首,古風,Classical Chinese,True,True,,
dufu_chunk_3133,dufu_31596,allusions_context,"Poem: 詠懷二首

Literary Allusions and References:
  豐城氣",52,Du Fu (杜甫),769年,詠懷二首,古風,Classical Chinese,,,1.0,
dufu_chunk_3134,dufu_31596,annotations_context,"Poem: 詠懷二首

Scholarly Annotations:
  一作卿
  一作昔",46,Du Fu (杜甫),769年,詠懷二首,古風,Classical Chinese,,,,2.0
dufu_chunk_3135,dufu_31597,poem_content,"Poem Title: 詠懷二首

Poem Text:
邦危壞法則，
聖遠益愁慕。
飄颻桂水遊，
悵望蒼梧暮。
潛魚不銜鉤，
走鹿無反顧。
皦皦幽曠心，
拳拳異平素。
衣食相拘閡，
朋知限流寓。
風濤上春沙，
千里侵江樹。
逆行少吉日，
時節空復度。
井竈任塵埃，
舟航煩數具。
牽纏加老病，
瑣細隘俗務。
萬古一死生，
胡爲足名數。
多憂污桃源，
拙計泥銅柱。
未辭炎瘴毒，
擺落跋涉懼。
虎狼窺中原，
焉得所歷住。
葛洪及許靖，
避世常此路。
賢愚誠等差，
自愛各馳騖。
羸瘠且如何，
魄奪鍼灸屢。
擁滯僮僕慵，
稽留篙師怒。
終當挂帆席，
天意難告訴。
南爲祝融客，
勉強親杖屨。
結託老人星，
羅浮展衰步。

Creation Date: 769年
Location: CN4303
Poem Type: 古風",360,Du Fu (杜甫),769年,詠懷二首,古風,Classical Chinese,True,True,,
dufu_chunk_3136,dufu_31597,allusions_context,"Poem: 詠懷二首

Literary Allusions and References:
  葛洪
  老人星
  許靖",62,Du Fu (杜甫),769年,詠懷二首,古風,Classical Chinese,,,3.0,
dufu_chunk_3137,dufu_31597,annotations_context,"Poem: 詠懷二首

Scholarly Annotations:
  五嘅切
  一作十
  一作浸
  一作值",58,Du Fu (杜甫),769年,詠懷二首,古風,Classical Chinese,,,,4.0
dufu_chunk_3138,dufu_31695,poem_content,"Poem Title: 送顧八分文學適洪吉州

Poem Text:
中郎石經後，
八分蓋顦顇。
願侯運鑪錘，
筆力破餘地。
昔在開元中，
韓蔡同贔屭。
玄宗妙其書，
是以數子至。
御札早流傳，
揄揚非造次。
三人竝入直，
恩澤各不二。
願於韓蔡內，
辨眼工小字。
分日示諸王，
鉤深法更祕。
文學與我遊，
蕭疎外聲利。
追隨二十載，
浩蕩長安醉。
高歌卿相宅，
文翰飛省寺。
視我揚馬間，
白首不相棄。
驊騮入窮巷，
必脫黃金轡。
一論朋友難，
遲暮敢失墜。
古來事反覆，
相見橫涕泗。
嚮者玉珂人，
誰是青雲器。
才盡傷形體，
病渴污官位。
故舊獨依然，
時危話顛躓。
我甘多病老，
子負憂世志。
胡爲困衣食，
顏色少稱遂。
遠作辛苦行，
順從衆多意。
舟檝無根蔕，
蛟鼉好爲祟。
況兼水賊繁，
特戒風飆駛。
崩騰戎馬際，
往往殺長吏。
子干東諸侯，
勸勉防縱恣。
邦以民爲本，
魚飢費香餌。
請哀瘡痍深，
告訴皇華使。
使臣精所擇，
進德知歷試。
惻隱誅求情，
固應賢愚異。
列士惡苟得，
俊傑思自致。
贈子猛虎行，
出效載酸鼻。

Creation Date: 768年
Location: CN421022
Poem Type: 古風",522,Du Fu (杜甫),768年,送顧八分文學適洪吉州,古風,Classical Chinese,True,True,,
dufu_chunk_3139,dufu_31695,allusions_context,"Poem: 送顧八分文學適洪吉州

Literary Allusions and References:
  才盡
  驊騮
  青雲器",68,Du Fu (杜甫),768年,送顧八分文學適洪吉州,古風,Classical Chinese,,,3.0,
dufu_chunk_3140,dufu_31695,annotations_context,"Poem: 送顧八分文學適洪吉州

Scholarly Annotations:
  《集古錄》：“顧戒奢善八分。”《英華》題內無洪字。
  擇木
  有鄰
  一作侍
  一作班揚
  一作骸
  一作險
  一作勤
  一作烈",115,Du Fu (杜甫),768年,送顧八分文學適洪吉州,古風,Classical Chinese,,,,9.0
dufu_chunk_3141,dufu_31425,poem_content,"Poem Title: 上水遣懷

Poem Text:
我衰太平時，
身病戎馬後。
蹭蹬多拙爲，
安得不皓首。
驅馳四海內，
童稚日餬口。
但遇新少年，
少逢舊親友。
低顏下色地，
故人知善誘。
後生血氣豪，
舉動見老醜。
窮迫挫曩懷，
常如中風走。
一紀出西蜀，
於今向南斗。
孤舟亂春華，
暮齒依蒲柳。
冥冥九疑葬，
聖者骨亦朽。
蹉跎陶唐人，
鞭撻日月久。
中間屈賈輩，
讒毀竟自取。
鬱沒二悲魂，
蕭條猶在否。
崷崒清湘石，
逆行雜林藪。
篙工密逞巧，
氣若酣杯酒。
歌謳互激遠，
回斡明受授。
善知應觸類，
各藉穎脫手。
古來經濟才，
何事獨罕有。
蒼蒼衆色晚，
熊挂玄蛇吼。
黃羆在樹顛，
正爲羣虎守。
羸骸將何適，
履險顏益厚。
庶與達者論，
吞聲混瑕垢。

Creation Date: 769年
Location: CN430624
Poem Type: 古風",390,Du Fu (杜甫),769年,上水遣懷,古風,Classical Chinese,True,True,,
dufu_chunk_3142,dufu_31425,allusions_context,"Poem: 上水遣懷

Literary Allusions and References:
  鞭撻日月
  屈賈
  穎脫
  依蒲柳
  中風走",75,Du Fu (杜甫),769年,上水遣懷,古風,Classical Chinese,,,5.0,
dufu_chunk_3143,dufu_31425,annotations_context,"Poem: 上水遣懷

Scholarly Annotations:
  一作草
  一作已
  一作悒
  一作越
  一作相
  一作蓋",70,Du Fu (杜甫),769年,上水遣懷,古風,Classical Chinese,,,,6.0
dufu_chunk_3144,dufu_31824,poem_content,"Poem Title: 遣遇

Poem Text:
磬折辭主人，
開帆駕洪濤。
春水滿南國，
朱崖雲日高。
舟子廢寢食，
飄風爭所操。
我行匪利涉，
謝爾從者勞。
石間采蕨女，
鬻菜輸官曹。
丈夫死百役，
暮返空邨號。
聞見事略同，
刻剥及錐刀。
貴人豈不仁，
視汝如莠蒿。
索錢多門戶，
喪亂紛嗷嗷。
奈何黠吏徒，
漁奪成逋逃。
自喜遂生理，
花時甘緼袍。

Creation Date: 769年
Location: CN430624
Poem Type: 古風",234,Du Fu (杜甫),769年,遣遇,古風,Classical Chinese,True,True,,
dufu_chunk_3145,dufu_31824,allusions_context,"Poem: 遣遇

Literary Allusions and References:
  磬折",49,Du Fu (杜甫),769年,遣遇,古風,Classical Chinese,,,1.0,
dufu_chunk_3146,dufu_31824,annotations_context,"Poem: 遣遇

Scholarly Annotations:
  一作市
  一作貰",44,Du Fu (杜甫),769年,遣遇,古風,Classical Chinese,,,,2.0
dufu_chunk_3147,dufu_31805,poem_content,"Poem Title: 解憂

Poem Text:
減米散同舟，
路難恩共濟。
向來雲濤盤，
衆力亦不細。
呀坑瞥眼過，
飛櫓本無蔕。
得失瞬息間，
致遠宜恐泥。
百慮視安危，
分明曩賢計。
茲理庶可廣，
拳拳期勿替。

Creation Date: 769年
Location: CN430624
Poem Type: 古風",164,Du Fu (杜甫),769年,解憂,古風,Classical Chinese,False,True,,
dufu_chunk_3148,dufu_31805,annotations_context,"Poem: 解憂

Scholarly Annotations:
  一作遣
  一作帆，一作吭。夢弼曰：“呀坑乃灘口也。”趙曰：“淤坑如口之呀開也。”",76,Du Fu (杜甫),769年,解憂,古風,Classical Chinese,,,,2.0
dufu_chunk_3149,dufu_31743,poem_content,"Poem Title: 宿鑿石浦

Poem Text:
早宿賓從勞，
仲春江山麗。
飄風過無時，
舟檝敢不繫。
回塘澹暮色，
日沒衆星嘒。
缺月殊未生，
青燈死分翳。
窮途多俊異，
亂世少恩惠。
鄙夫亦放蕩，
草草頻卒歲。
斯文憂患餘，
聖哲垂彖繫。

Creation Date: 769年2月2日
Location: CN4303,凿石浦
Poem Type: 古風",186,Du Fu (杜甫),769年2月2日,宿鑿石浦,古風,Classical Chinese,False,True,,
dufu_chunk_3150,dufu_31743,annotations_context,"Poem: 宿鑿石浦

Scholarly Annotations:
  浦在湘潭縣西
  一作不敢
  一作年",56,Du Fu (杜甫),769年2月2日,宿鑿石浦,古風,Classical Chinese,,,,3.0
dufu_chunk_3151,dufu_31520,poem_content,"Poem Title: 早行

Poem Text:
歌哭俱在曉，
行邁有期程。
孤舟似昨日，
聞見同一聲。
飛鳥數求食，
潛魚亦獨驚。
前王作網罟，
設法害生成。
碧藻非不茂，
高帆終日征。
干戈未揖讓，
崩迫開其情。

Creation Date: 769年2月3日
Location: CN4303
Poem Type: 古風",166,Du Fu (杜甫),769年2月3日,早行,古風,Classical Chinese,False,True,,
dufu_chunk_3152,dufu_31520,annotations_context,"Poem: 早行

Scholarly Annotations:
  一作散
  一作何
  一作異
  一作關",56,Du Fu (杜甫),769年2月3日,早行,古風,Classical Chinese,,,,4.0
